movie_id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_ScienceFiction,Genre_Thriller,Genre_War,Genre_Western
447365,Guardians of the Galaxy Vol. 3,2023-05-03,250000000,845550000,150,7.932,7862,14.7507,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
449176,"Love, Simon",2018-02-16,17000000,66316289,110,7.983,6178,2.4151,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
455714,Bad Genius,2017-05-03,1839169,42350000,130,7.866,826,2.4291,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
470044,The Hate U Give,2018-10-19,23000000,34934009,133,8.087,2193,2.1998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
472454,Ayla: The Daughter of War,2017-10-27,4200000,21107423,124,8.014,381,6.0686,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
475557,Joker,2019-10-01,55000000,1078958629,122,8.129,27105,14.8389,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
490132,Green Book,2018-11-16,23000000,321752656,130,8.224,12459,12.2208,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
496243,Parasite,2019-05-30,11363000,257591776,133,8.495,19866,22.9303,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
497698,Black Widow,2021-07-07,200000000,379751131,134,7.2,10922,20.4488,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
502356,The Super Mario Bros. Movie,2023-04-05,100000000,1362000000,93,7.6,10148,19.5849,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
503314,Dragon Ball Super: Broly,2018-12-14,1000000,125002821,101,7.9,3057,1.4863,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
505262,My Hero Academia: Two Heroes,2018-08-03,12000000,27507549,96,7.887,1076,3.9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
507089,Five Nights at Freddy's,2023-10-25,20000000,297242145,110,7.366,4779,36.6612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
507244,Afterburn,2025-08-20,60000000,184758,105,6.682,151,16.4721,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
508442,Soul,2020-12-25,150000000,121977511,101,8.101,11087,11.3717,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
515001,Jojo Rabbit,2019-10-18,14000000,82468705,108,7.995,10103,5.9121,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
517814,Capernaum,2018-09-20,4000000,64978931,126,8.144,1890,3.2273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
518068,Along with the Gods: The Last 49 Days,2018-08-01,18300000,112790210,141,8.041,719,5.053,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
519182,Despicable Me 4,2024-06-20,100000000,969597394,94,7.003,3011,23.0712,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
522212,Just Mercy,2019-12-25,25000000,50401502,137,7.858,2419,2.1415,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
522518,A Dog's Journey,2019-05-03,16000000,78871079,109,8.053,1587,3.5722,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
522924,The Art of Racing in the Rain,2019-08-08,18000000,33800000,109,8.185,1612,4.2282,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
524434,Eternals,2021-11-03,200000000,402064899,156,6.788,8876,12.402,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527641,Five Feet Apart,2019-03-14,7000000,92600000,116,8.221,5835,5.5926,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
530915,1917,2019-12-25,100000000,446064352,119,7.984,13166,7.9389,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
531428,Portrait of a Lady on Fire,2019-09-18,5740000,9923127,121,8.107,2826,5.2174,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
533533,TRON: Ares,2025-10-08,220000000,142073994,119,6.6,853,107.6436,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533535,Deadpool & Wolverine,2024-07-24,200000000,1338073645,128,7.566,8082,27.1729,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
539972,Kraven the Hunter,2024-12-11,130000000,62076533,127,6.454,2150,17.8333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541671,Ballerina,2025-06-04,90000000,137258395,125,7.308,2126,31.9727,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
546554,Knives Out,2019-11-27,40000000,312897920,131,7.844,13442,24.5998,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
552524,Lilo & Stitch,2025-05-17,100000000,1038027526,108,7.244,1921,30.1411,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
554596,"No manches, Frida 2: paraíso destruido",2019-03-15,5000000,26500000,102,7.891,930,2.6634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
566525,Shang-Chi and the Legend of the Ten Rings,2021-09-01,150000000,432243292,132,7.504,10088,15.0901,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
568124,Encanto,2021-10-13,150000000,261292688,102,7.577,9972,15.06,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
569094,Spider-Man: Across the Spider-Verse,2023-05-31,100000000,690897910,140,8.338,8124,27.7504,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571468,Freaks Out,2021-10-28,12000000,3279079,141,7.3,937,39.1026,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
573164,An Egg Rescue,2021-08-12,6400000,4093345,89,7.9,415,1.3772,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
573435,Bad Boys: Ride or Die,2024-06-05,100000000,404547819,115,7.344,3154,15.1387,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
574475,Final Destination Bloodlines,2025-05-14,50000000,315630814,110,7.101,2492,28.0884,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
575264,Mission: Impossible - Dead Reckoning Part One,2023-07-08,291000000,571125435,164,7.516,4798,14.7509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575265,Mission: Impossible - The Final Reckoning,2025-05-17,400000000,598767057,170,7.235,2296,62.0396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600354,The Father,2020-12-23,6000000,21029340,97,8.099,3490,4.517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
604079,The Long Walk,2025-09-10,20000000,62871590,108,6.9,972,25.4542,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
609681,The Marvels,2023-11-08,274800000,206136825,105,5.957,3192,18.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
615453,Ne Zha,2019-07-26,22000000,742718496,110,7.882,761,20.0976,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615457,Nobody,2021-03-18,16000000,57512470,91,7.898,7950,11.4734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
617126,The Fantastic 4: First Steps,2025-07-23,200000000,521858728,115,7.005,2729,56.2631,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
620683,My Mom Is a Character 3,2019-12-26,2000000,39273021,111,8.182,491,0.6013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
634649,Spider-Man: No Way Home,2021-12-15,200000000,1921847111,148,7.936,21391,23.7405,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020-10-16,15700000,523542183,117,8.208,4350,11.6276,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
637649,Wrath of Man,2021-04-22,40000000,103966489,119,7.588,5857,16.6198,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
639988,No Other Choice,2025-09-24,12200000,20072255,139,7.56,133,39.64,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
640344,Me Against You: Mr. S's Vendetta,2020-01-17,75000,9500000,64,8.0,469,0.2975,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
661374,Glass Onion: A Knives Out Mystery,2022-11-23,40000000,15000000,140,7.034,6369,19.6448,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
678512,Sound of Freedom,2023-07-03,14500000,250600000,131,7.971,2651,4.1699,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
693134,Dune: Part Two,2024-02-27,190000000,714844358,167,8.133,7330,19.8601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
696506,Mickey 17,2025-02-28,118000000,133347147,137,6.8,3068,19.889,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
698687,Transformers One,2024-09-11,75000000,129408392,104,8.024,1469,10.3248,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
701387,Bugonia,2025-10-23,50000000,40293453,119,7.41,992,60.2583,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
748783,The Garfield Movie,2024-04-30,60000000,254907482,101,7.024,1374,16.8379,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
756397,Hitpig!,2024-11-01,45000000,2345398,85,6.6,28,76.1031,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
756999,The Black Phone,2022-06-16,16000000,161441914,103,7.542,5574,17.7879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
760329,The Smashing Machine,2025-10-01,50000000,21000000,123,6.561,327,15.2709,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
762509,Mufasa: The Lion King,2024-12-18,200000000,722631756,118,7.338,2478,17.386,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
774531,Young Woman and the Sea,2024-05-31,40000000,581725,129,7.9,394,2.8696,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
776503,CODA,2021-08-13,10000000,1905058,112,7.902,2452,6.959,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
786892,Furiosa: A Mad Max Saga,2024-05-22,168000000,174287546,149,7.457,4574,16.6279,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798645,The Running Man,2025-11-11,110000000,68615641,133,6.8,832,99.9233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
803796,KPop Demon Hunters,2025-06-20,100000000,24619953,96,8.2,2120,67.0719,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
812583,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,210000000,4000000,145,7.216,1391,110.3334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
823219,Flow,2024-08-29,3700000,17660107,85,8.1,2518,14.0086,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
823464,Godzilla x Kong: The New Empire,2024-03-27,150000000,571750016,115,7.069,4444,16.311,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838240,Robot Dreams,2023-12-06,5300000,4656348,102,7.993,739,6.1831,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
840326,Sisu,2022-09-09,6600000,14281199,91,7.419,2608,24.6307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
872585,Oppenheimer,2023-07-19,100000000,952000000,181,8.04,11117,21.3728,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
906126,Society of the Snow,2023-12-15,65500000,1281,143,7.98,3345,4.7398,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
911430,F1,2025-06-25,250000000,631527111,156,7.794,2931,47.8417,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
912649,Venom: The Last Dance,2024-10-22,120000000,478937618,109,6.674,3927,19.1504,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
933260,The Substance,2024-09-07,17500000,76506196,141,7.143,5480,18.3403,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
940551,Migration,2023-12-06,72000000,298776052,83,7.4,2151,14.4932,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
945961,Alien: Romulus,2024-08-13,80000000,350865342,119,7.176,4164,15.2451,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
967941,Wicked: For Good,2025-11-19,150000000,505922446,137,6.7,547,115.7315,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
974635,Hit Man,2024-05-16,8800000,5101673,116,6.796,1482,13.624,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
980477,Ne Zha 2,2025-01-29,80000000,2215690000,144,8.101,531,58.3399,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
991494,The SpongeBob Movie: Search for SquarePants,2025-12-16,64000000,63906743,88,6.7,31,63.6161,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000837,I'm Still Here,2024-09-19,1480000,36109482,138,7.9,917,7.4276,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1007734,Nobody 2,2025-08-13,25000000,41618135,89,7.025,1121,28.5266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1009640,Valiant One,2025-01-30,10000000,1236630,86,6.753,95,17.7282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1010756,The Strangers: Chapter 2,2025-09-25,8000000,21921749,98,5.989,179,25.8812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1011477,Karate Kid: Legends,2025-05-08,45000000,105456077,94,7.082,1040,18.8435,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1011985,Kung Fu Panda 4,2024-03-02,80000000,548040835,94,7.021,3318,15.6152,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1026227,There's Still Tomorrow,2023-10-26,9000000,50121593,118,8.088,1469,1.9502,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1033148,Die My Love,2025-10-06,20000000,7421995,119,6.3,255,37.5042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034541,Terrifier 3,2024-10-09,2000000,90322103,125,6.8,1845,13.818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1035259,The Naked Gun,2025-07-30,42000000,102147396,85,6.443,1250,32.649,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1038392,The Conjuring: Last Rites,2025-09-03,55000000,494653512,136,6.9,1514,35.2415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1042834,Eden,2025-04-03,50000000,1907486,129,6.726,477,28.7681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1054867,One Battle After Another,2025-09-23,175000000,202818413,162,7.47,2142,92.0084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1058694,Radical,2023-10-19,10000000,21761164,126,8.35,484,2.6006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061474,Superman,2025-07-09,225000000,616684465,130,7.4,4064,55.1039,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1062722,Frankenstein,2025-10-17,120000000,480678,150,7.7,2446,76.0495,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1071585,M3GAN 2.0,2025-06-25,15000000,39085942,120,7.352,1051,19.7149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1078605,Weapons,2025-08-04,38000000,265894217,129,7.307,2604,33.9267,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1083637,Kantara - A Legend: Chapter 1,2025-10-01,14000000,91000000,165,7.019,54,61.6845,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1084199,Companion,2025-01-22,10000000,36809101,97,7.0,1956,21.8911,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1084242,Zootopia 2,2025-11-26,150000000,1464212160,107,7.65,871,371.4541,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1084736,The Count of Monte Cristo,2024-06-28,46000000,75360860,178,7.941,1868,10.9592,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1086747,The Watchers,2024-06-06,30000000,51147812,102,6.366,1466,15.781,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1087192,How to Train Your Dragon,2025-06-06,150000000,636251264,125,8.0,2346,46.0401,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1097549,Babygirl,2024-12-25,20000000,60934894,115,5.714,1046,14.0882,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1100988,28 Years Later,2025-06-18,60000000,151308832,115,6.6,1875,26.7146,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1103621,How to Make Millions Before Grandma Dies,2024-04-04,1000000,73800000,126,8.134,333,5.3413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1114967,Good Fortune,2025-10-14,30000000,26114174,97,7.1,362,13.2158,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1124566,Sentimental Value,2025-08-20,7800000,6757440,133,7.589,230,24.678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1125257,Freakier Friday,2025-08-06,42000000,152889065,110,6.844,541,17.6319,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1128650,The Prosecutor,2024-12-08,38500000,128093757,117,6.821,165,21.7833,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1136867,Materialists,2025-06-12,20000000,105618726,116,6.5,948,13.4648,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1151031,Bring Her Back,2025-05-28,15000000,39123752,104,7.398,1279,22.325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1160164,TAYLOR SWIFT | THE ERAS TOUR,2023-10-13,15000000,261656269,169,8.214,499,3.3509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1166133,Bramayugam,2024-02-15,3300000,10000000,139,7.5,70,18.6868,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1167307,David,2025-12-14,60900000,49750130,109,7.4,8,25.9518,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1175942,The Bad Guys 2,2025-07-24,80000000,239409929,104,7.72,588,26.7464,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1184918,The Wild Robot,2024-09-12,78000000,331982078,102,8.3,5591,20.2922,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1186350,Marco,2024-12-20,3467000,11559000,145,6.6,92,17.1795,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1186532,The Forge,2024-08-22,5000000,40392664,123,8.268,311,4.5323,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1192174,The Negotiator,2025-03-06,7324508,1061893,109,7.179,78,18.737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1197137,Black Phone 2,2025-10-15,30000000,132202742,114,6.8,768,40.6186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1197306,A Working Man,2025-03-26,40000000,99068160,116,6.704,1697,32.2422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1214931,Nuremberg,2025-11-06,11800000,20757602,148,7.261,251,70.1847,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1218925,Chainsaw Man - The Movie: Reze Arc,2025-09-19,4100000,158289386,100,8.286,533,77.2644,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1223601,Sisu: Road to Revenge,2025-10-21,12200000,9169696,89,7.493,367,137.8916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1228246,Five Nights at Freddy's 2,2025-12-03,36000000,220645215,104,6.9,454,274.2896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1230368,Springsteen: Deliver Me from Nowhere,2025-10-22,55000000,45053172,120,7.0,150,24.6922,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1233413,Sinners,2025-04-16,100000000,365878513,138,7.5,3112,53.1377,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1234731,Anaconda,2025-12-24,45000000,43650000,100,6.7,79,105.5498,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1234821,Jurassic World Rebirth,2025-07-01,180000000,869115756,134,6.4,2684,50.6369,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1241436,Warfare,2025-04-09,20000000,33649631,95,7.093,1198,14.8627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1241982,Moana 2,2024-11-21,150000000,1059242164,100,7.0,2851,27.5083,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1242011,Together,2025-07-28,17000000,32273161,102,7.095,783,19.4677,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1242419,Roofman,2025-10-08,18000000,34121603,126,7.2,369,27.1912,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1242898,Predator: Badlands,2025-11-05,105000000,184278121,107,7.324,717,116.9332,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246049,Dracula,2025-07-30,52000000,25788866,130,7.124,679,58.1883,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1259102,Eternity,2025-11-26,12000000,32066992,114,7.1,205,78.1747,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1267905,The Roses,2025-08-27,30000000,51981278,105,6.7,473,13.1259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1280450,Stolen Girl,2025-09-04,26000000,92691,110,6.4,105,19.3063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1284120,The Ugly Stepsister,2025-03-07,4250000,5325096,109,7.313,772,21.5553,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1291608,Dhurandhar,2025-12-05,16500000,110000000,212,6.315,124,57.4571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1309012,Altered,2025-09-18,15000000,346774,85,6.221,68,41.5922,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,20000000,718473620,156,7.6,628,199.4585,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1317288,Marty Supreme,2025-12-19,65000000,38606005,150,7.875,44,83.562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1327862,Regretting You,2025-10-22,30000000,90452948,116,7.0,218,32.0564,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1342341,Captain Sabertooth and the Countess of Grel,2025-02-07,3700000,2225596,77,7.0,6,12.4382,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1368166,The Housemaid,2025-12-18,35000000,70288087,131,7.572,118,99.8199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1443940,Truth & Treason,2025-10-16,15000000,6045655,121,7.25,10,13.046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1456349,It Was Just an Accident,2025-09-27,6000000,9044840,103,7.159,230,24.0885,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1511417,Bāhubali: The Epic,2025-10-29,65000000,3500000,224,7.2,13,428.4796,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
